省（直辖市）,城市,播控形式,城市级别,行政区,商圈,点位名称,场景,位置,尺寸（宽*高）,面积,MR尺寸,时长（S）,轮播频次(次/天),周期,周客流（万）,120刊例价,180刊例价,地址,亮屏时间
广东,深圳,单点播控,一线,福田,创新产业园商圈,深圳绿景佐阾红树林购物中心,中庭,中庭,6.5*20,130.0,,15.0,120.0,2,30.0,80000.0,,深圳市福田区沙嘴路147号附近,10:00-22:00
广东,深圳,单点播控,一线,福田,福田会展中心商圈,深圳卓悦INTOWN购物中心(福田店),户外,户外,13.8*6.6,91.0,,15.0,180.0,2,30.0,,200000.0,深圳市福田区金田路2030号,10:00-22:00
广东,深圳,单点播控,一线,福田,华强北商圈,深圳中航城君尚购物中心,户外,广场2楼户外,10*24.6,246.0,,15.0,60.0,1天,40.0,960000.0,,深圳市福田区华强北街道华航社区中航路1号,18:00-22:00
广东,深圳,单点播控,一线,龙岗,布吉街/东站商圈,深圳布吉万象汇,中庭,中庭,7.68*13.44,103.22,,15.0,120.0,4,42.0,160000.0,,深圳市龙岗区布吉街道罗岗社区翔鸽路2号,"10:00-22:00（周日至周四）
10:00-22:30（周五至周六）"
广东,深圳,单点播控,一线,龙岗,大运商圈,深圳龙岗星河COCO Park,户外,户外,20.8*10.24,213.0,,15.0,180.0,4,40.0,,360000.0,广东省深圳市龙岗区爱南路666号,10:00-22:00
广东,深圳,单点播控,一线,龙岗,核心商圈,深圳龙岗万达A,室内,B1中庭中间通道,4.8*2.88,13.8,,15.0,120.0,4,28.0,200000.0,,深圳市龙岗区平湖街道一号路华南城4号馆,10:00-22:00
广东,深圳,单点播控,一线,龙岗,核心商圈,深圳龙岗万达C,室内,B3中庭左边通道,3.86*3.45,13.3,,15.0,120.0,4,28.0,200000.0,,深圳市龙岗区平湖街道一号路华南城4号馆,10:00-22:00
广东,深圳,单点播控,一线,龙岗,五和/民营市场商圈,深圳星河WORLD·COCOPark,户外,二楼外广场,14.9*7.7,114.73,,15.0,120.0,1,38.0,60000.0,,深圳市龙岗区坂田街道南坑社区雅宝路1号(10号线雅宝C出口),18:00-22:00
广东,深圳,单点播控,一线,龙华,龙华商圈,深圳壹方天地,户外,室外屏（A区）,19.2*10.8,207.36,,15.0,,1,46.0,58800.0,78000.0,深圳市龙华区龙华街道景龙社区人民路4022号,"10:00-22:00(周日至周四)
10:00-22:30(周五、周六)"
广东,深圳,单点播控,一线,龙华,民治商圈,深圳绿景佐阾香颂购物中心,户外,户外,13.3*5.9,78.47,,15.0,120.0,1,27.0,40000.0,,深圳市龙华区民治街道民治大道795号,10:00-22:00
广东,深圳,单点播控,一线,罗湖,罗湖笋岗,深圳宝能环球汇（罗湖店）,室内,室内通道,11*3,33.0,,15.0,120.0,1,28.0,60000.0,,深圳市罗湖区笋岗街道田心社区宝安北路3008号,10:00-22:00
广东,深圳,单点播控,一线,南山,白石洲商圈,深圳京基百纳广场(南山店),户外,正门上方,12.3*6.9,84.87,,15.0,120.0,1,26.0,112000.0,,深圳市南山区白石路与深湾二路交汇处,10:00-22:00
广东,深圳,单点播控,一线,南山,宝安南路沿线商圈,深圳京基kkmall,户外,正门上方,16*10,160.0,,15.0,120.0,4,35.0,1000000.0,,深圳市罗湖区罗湖区深南东路5016号,10:00-22:00
广东,深圳,单点播控,一线,南山,华侨城商圈,深圳侨城坊,户外,户外,12.48*6.24,77.88,,15.0,120.0,4,25.0,300000.0,,深圳市南山区沙河街道高发社区侨香路4080号,10:00-22:00
广东,深圳,单点播控,一线,南山,华侨城商圈,深圳益田假日广场,中庭,中庭,7.89*23.529,185.6,,15.0,,1,35.0,60000.0,80000.0,深圳市南山区沙河街道华夏街社区深南大道9028号,"9:50-22:10(周日至周四)
9:50-22:40(周五至周六)"
广东,深圳,单点播控,一线,南山,蛇口商圈,深圳南山宝能allcityA,户外,北区外立面,6.3*8.58,54.05,,15.0,120.0,4,30.0,160000.0,,深圳市南山区蛇口街道深圳湾社区中心路2233号,10:00-22:00
广东,深圳,单点播控,一线,南山,蛇口商圈,深圳南山宝能allcityB,中庭,南区中庭,7*3.5,24.5,,15.0,120.0,4,30.0,80000.0,,深圳市南山区蛇口街道深圳湾社区中心路2233号,10:00-22:00
广东,深圳,单点播控,一线,南山,深圳大学城商圈,深圳大学城益田假日里购物中心,户外,户外,18.6*10,186.0,,15.0,120.0,1,26.0,60000.0,,深圳市南山区留仙大道4168号,17:00-21:30
广东,深圳,单点播控,一线,南山,万象商圈,深圳南山万象天地,户外,街区门头屏,22.24*10.24,227.7,,15.0,120.0,4,50.0,1200000.0,,深圳市南山区粤海街道大冲社区深南大道9668号,10:00-22:00
广东,深圳,单点播控,一线,南沙,核心商圈,深圳欢乐海岸,户外,户外门头屏,12.8*7.2,92.0,,15.0,120.0,1,38.0,248000.0,,深圳市南沙区沙河街道海滨达道2008号,10:00-22:00
广东,深圳,单点播控,一线,光明,光明公明广场商圈,深圳大仟里购物中心(光明店),户外,松白路户外,22.46*6,134.76,,15.0,120.0,2,32.0,120000.0,,深圳市光明区马田街道合水口社区松白路4699号,11:00-22:00
广东,深圳,单点播控,一线,光明,光明区政府凤凰城商圈,深圳光明蓝鲸世界A,户外,户外,15.36*8.16,125.34,,15.0,120.0,4,36.0,200000.0,,深圳市光明区观光路与光明大道交叉口,10:00-22:00
广东,深圳,单点播控,一线,光明,光明区政府凤凰城商圈,深圳光明蓝鲸世界B,户外,户外,14.8*13.6,201.28,,15.0,120.0,4,36.0,280000.0,,深圳市光明区观光路与光明大道交叉口,10:00-22:00
广东,深圳,单点播控,一线,盐田,壹海城商圈,深圳盐田壹海城,户外,外立面,14*7,98.0,,15.0,120.0,4,29.0,80000.0,,深圳市盐田区海山街道鹏湾社区沙头角中心深盐路与海山路交汇处,10:00-22:00
广东,深圳,单点播控,一线,宝安区,宝安万达商圈,宝安万达广场,中庭,A馆中庭,6.144*12.8,78.64,,15.0,120.0,1,26.0,40000.0,,深圳市宝安区宝民一路256号,10:00-22:00
广东,深圳,单点播控,一线,光明区,凤凰商圈,深圳光明万达广场(户外),户外,1-3号门外墙LED,14.79*6.76,99.98,,15.0,120.0,1,25.96,60000.0,,广东省深圳市光明区观光路凤凰街道东坑社区乐府广场号深圳光明万达广场,10:00-22:00
广东,深圳,单点播控,一线,龙岗区,龙岗万达商圈,深圳龙岗万达广场X,中庭,负一楼时代列车LED,4.8*2.9,12.9,,15.0,120.0,1,35.0,60000.0,,广东省深圳市龙岗区龙岗万达广场,10:00-22:00
广东,潮州,单点播控,三线,湘桥,市政核心商圈,潮州南风里A区,户外,户外屏（A区）,14.4*8.64,125.0,,15.0,120.0,1,70.0,200000.0,,潮州市湘桥区新风路与潮汕路的交汇处财富中心,8:30-22.30
广东,潮州,单点播控,三线,湘桥,市政核心商圈,潮州南风里C区,户外,户外屏（C区）,20.16*7.68,155.0,,15.0,120.0,1,70.0,240000.0,,潮州市湘桥区新风路与潮汕路的交汇处财富中心,8:30-22.30
广东,东莞,单点播控,新一线,常平镇,莞惠城轨常平站商圈,东莞翔龙天地,中庭,大中庭,5*3,15.0,,15.0,180.0,1,28.0,,50000.0,东莞市常平镇常平大道88号,10:00-22:00
广东,东莞,单点播控,新一线,常平镇,莞惠城轨常平站商圈,常平天虹购物中心,中庭,中庭,6*21,126.0,,15.0,120.0,1,32.0,40000.0,,广东省东莞市常平镇振兴路2号,10:00-22:00
广东,东莞,单点播控,新一线,东城,东城街道商圈,东莞万达广场（东城店）,中庭,二号中庭三面屏,5.4*3.1=16.74*3,50.22,,15.0,120.0,4,30.0,120000.0,,东莞东城街道东纵路208号,10:00-22:00
广东,东莞,单点播控,新一线,东城,东城街道商圈,东莞万达广场（东城店）A,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,30.0,50000.0,,东莞东城街道东纵路208号,10:00-22:00
广东,东莞,单点播控,新一线,厚街,厚街步行街商圈,东莞万达广场（厚街店）,户外,户外,13.66*7.75,105.9,,15.0,120.0,4,28.0,160000.0,,东莞市厚街镇体育路8号,10:00-22:00
广东,东莞,单点播控,新一线,长安镇,就长安万达商圈,东莞长安万达广场A,中庭,1号门中庭三面屏,5.4*3.1=16.74*3,50.22,,15.0,120.0,4,32.0,100000.0,,东莞市长安镇霄边社区东门中路1号,10:00-22:00
广东,东莞,单点播控,新一线,长安镇,长安万科,东莞长安万科,中庭,中庭,6.5*3.5,22.75,,15.0,180.0,4,24.0,,120000.0,东莞市长青南路1号,10:00-22:00
广东,东莞,单点播控,新一线,莞城,下坝坊,东莞万江首铸万科,中庭,中庭,7.5*4,30.0,,15.0,180.0,4,20.0,,120000.0,东莞市万江街道坝头社区鸿福西路万江段8号,10:00-22:00
广东,东莞,单点播控,新一线,虎门,虎门金洲,东莞虎门天虹购物中心,中庭,中庭落地,6*3,18.0,,15.0,120.0,4,15.0,80000.0,,东莞市虎门镇金洲社区连升中路38号,10:00-22:00
广东,东莞,单点播控,新一线,虎门,虎门商圈,虎门万达广场,中庭,中庭,12.8*3.36,43.008,,15.0,120.0,1,30.0,50000.0,,东莞市虎门镇连升路82号,10:00-22:00
广东,东莞,单点播控,二线,长安,长安万达商圈,东莞长安万达广场X,中庭,2号中庭,12.8x3.36M,43.008,,15.0,120.0,1,50.0,40000.0,,东莞市长安镇东门中路1号,10:00-22:00
广东,东莞,单点播控,三线,厚街,厚街万达商圈,东莞厚街万达广场X,中庭,1号中庭,3840*1080,,,15.0,120.0,1,50.0,40000.0,,东莞市厚街去康乐北路6号,10:00-22:00
广东,东莞,单点播控,三线,虎门,虎门万达商圈,东莞虎门万达广场X(户外),户外,外墙LED,13.216*7.168,94.732288,,15.0,120.0,1,60.0,100000.0,,广东省东莞市虎门镇连升北路82号,"11点-13点
17点-闭店"
广东,佛山,数智播控,新一线,南海,千灯湖商圈,佛山together保利mall,中庭,中庭,15*3,45.0,,15.0,,1,20.0,45000.0,60000.0,佛山市南海区灯湖东路20号,9:50-22:10
广东,佛山,单点播控,新一线,南海,佛山千灯湖商圈,佛山A32万科里,中庭,中庭,8.3*4.6,38.6,,15.0,120.0,2,22.0,50000.0,,佛山市南海区海八东路18号,10:00-22:00
广东,佛山,单点播控,新一线,南海,黄岐核心商圈,佛山嘉洲广场,中庭,4号中庭,0.8*20,16.0,,15.0,120.0,4,42.0,640000.0,,佛山市南海区广佛一路98号,10:00-22:00
广东,佛山,单点播控,新一线,南海,金融高新区,佛山南海万达广场（三面）,室内,室内（三面吊屏）,5.4*3.1=16.74*3,50.22,,15.0,120.0,4,35.0,160000.0,,佛山市南海区桂澜北路28号,10:00-22:00
广东,佛山,单点播控,新一线,南海,金沙洲商圈,佛山金沙洲万达广场,户外,户外,14.11*8.29,116.97,,15.0,120.0,4,30.0,160000.0,,佛山市南海区建设大道中12号,10:00-22:00
广东,佛山,单点播控,新一线,南海,千灯湖商圈,佛山南海万达广场,中庭,中庭,12.8*3.36,43.0,,15.0,120.0,4,30.0,170000.0,,佛山市南海区桂澜北路28号,10:00-22:00
广东,佛山,单点播控,新一线,南海,越秀广场商圈,佛山越秀悦汇天地A区,室内,室外A区,22.4*13.5,302.4,,15.0,120.0,4,30.0,240000.0,,佛山市南海区南海大道北81号,10:00-22:00
广东,佛山,单点播控,新一线,南海,越秀广场商圈,佛山越秀悦汇天地B区,室内,室外B区,16.478*11.29,186.0,,15.0,120.0,4,30.0,240000.0,,佛山市南海区南海大道北81号,10:00-22:00
广东,佛山,单点播控,新一线,顺德,德胜河商圈,佛山顺德美的万达广场,户外,户外,15*8,120.0,,15.0,120.0,4,30.0,160000.0,,佛山市顺德区南霞新路9号,10:00-22:00
广东,佛山,单点播控,新一线,顺德,佛山新城,佛山东平保利,中庭,中庭,5.5*10.88,59.84,,15.0,180.0,2,21.0,,80000.0,佛山市顺德区天成路20号,10:00-22:00
广东,佛山,单点播控,新一线,顺德,中轴CBD区,佛山大良保利广场,中庭,中庭,10.9*2.8,30.52,,15.0,,1,28.0,30000.0,40000.0,佛山市顺德区大良街道德和社区观绿路3号,10:00-22:00
广东,佛山,单点播控,新一线,禅城,季华路商圈,佛山鹏瑞利季华广场A,户外,户外,12.67*8.83,111.9,,15.0,120.0,1,38.0,70000.0,,佛山禅城区季华路与桂南路交汇,10:00-22:00
广东,佛山,单点播控,新一线,禅城,季华路商圈,佛山鹏瑞利季华广场B,室内,室内,6*0.8,4.8,,15.0,120.0,1,28.0,40000.0,,佛山禅城区季华路与桂南路交汇,10:00-22:00
广东,佛山,单点播控,新一线,佛山市,南海万达商圈,佛山南海万达A,中庭,二号门中庭LED,9.6*5.4,51.84,,15.0,240.0,1,37.0,20000.0,,佛山市南海区桂澜北路28号,10:00-22:00
广东,佛山,单点播控,新一线,佛山市,桂城万达商圈,佛山桂城万达(户外),户外,外广场室外高空,16m*9m,144.0,,15.0,240.0,1,14.7,20000.0,,佛山市南海区南海大道北46号,10:00-22:00
广东,佛山,单点播控,新一线,佛山市,佛山三水万达,佛山三水万达X(户外),户外,1号门左侧上方,1224*816,100.0,,15.0,120.0,1,45.0,100000.0,,佛山市三水区南丰大道13号三水万达广场,10:00-22:00
广东,河源,单点播控,四线,江东,河源江东新区商圈,河源中骏世界城,中庭,中庭,6.4*3.36,21.5,,15.0,120.0,4,26.0,80000.0,,河源市源城区江东区,10:00-22:00
广东,河源,单点播控,四线,源城,源城区商圈,河源万隆城,户外,户外,11*9*2（2屏联播）,198.0,,15.0,120.0,4,26.0,160000.0,,河源市源城区中山大道与建设大道交汇处,8:00-22:30
广东,河源,单点播控,四线,东源县,东源商圈,河源东源万达,中庭,中庭,6*12,72.0,,15.0,120.0,1,25.0,40000.0,,河源市东源县深业路,10:00-22:00
广东,河源,单点播控,四线,东源,东源万达商圈,河源东源万达广场(户外),户外,外墙LED,19.94*14.34,285.8,,15.0,120.0,1,15.0,30000.0,,广东省河源市东源县深业路,10:00-22:00
广东,惠州,单点播控,二线,惠城,河南岸商圈,惠州港惠购物中心,户外,户外屏,15.12*7.76,117.3312,,15.0,120.0,1,25.0,150000.0,,惠州市惠城区演达大道11号,8:00-23:00
广东,惠州,单点播控,二线,惠城,惠城区陈江商圈,惠州天益城购物中心,中庭,中庭,10*5.6,56.0,,15.0,120.0,1,25.0,50000.0,,惠州市惠城区陈江镇金湖路1号,10:00-22:00
广东,惠州,单点播控,二线,惠城,惠城区核心商圈,惠州隆生广场,户外,户外屏,25.6*10,256.0,,15.0,120.0,1,25.0,70000.0,,惠州市惠城区东湖一街1号,8:00-23:00
广东,惠州,单点播控,二线,惠城,惠州CBD商圈,惠州华贸天地,户外,南广场户外,12*8.34,100.08,,15.0,120.0,1,23.0,200000.0,,惠州市惠城区江北文昌一路9号,10:00-22:00
广东,惠州,单点播控,二线,惠城,江北商圈,惠州佳兆业广场,中庭,大中庭LED屏,9*12.6,113.4,,15.0,120.0,1,30.0,40000.0,,惠州市惠城区惠州大道11号,"周1至5:11:00-14:00/17:00-20:30
周六日:11:00-21:30"
广东,惠州,单点播控,二线,惠城,金山湖,惠州印象城,室内,5号门西南角入口,26*0.65,17.0,,15.0,120.0,1,30.0,50000.0,,惠州市惠城区金山大道13号,"周一至周五:10:00-22:00
周六日:10:00-22:30"
广东,惠州,单点播控,三线,惠阳区,大亚湾万达商圈,惠州大亚湾万达广场(户外),户外,外墙LED,14.6*8.3,121.18,,15.0,120.0,1,15.0,30000.0,,广东省惠阳区龙海二路38号,10:00-22:00
广东,江门,单点播控,三线,蓬江,白石商圈,江门奥园广场,户外,正门上方户外,26.11*12.8,334.21,,15.0,120.0,1,21.0,50000.0,,江门市蓬江区丰乐路140号,10:00-22:00
广东,江门,单点播控,三线,江门市,江门新会万达,江门新会万达X(户外),户外,1号门左侧上方,15m*7.8m,117.0,,15.0,120.0,1,30.0,20000.0,,江门市新会区会城启超大道2号,10:00-22:00
广东,江门,单点播控,三线,江门市,江门台山万达,江门台山万达(户外),户外,1号门左上方,16m*9m,50.0,,15.0,120.0,1,15.0,20000.0,,江门台山市陈宜禧路97号台山万达广场,10:00-22:00
广东,江门,单点播控,三线,江门市,江门蓬江万达,江门蓬江万达X,中庭,2号中庭LED,12.8*3.36,43.0,,15.0,120.0,1,27.0,20000.0,,江门市蓬江区广场西路江门蓬江万达广场15幢,10:00-22:00
广东,江门,单点播控,三线,江门市,江海万达商圈,江门江海万达X(户外),户外,KKV外广场外立面上方,15m*8m,12.32,,15.0,120.0,1,21.0,20000.0,,广东省江门市江海区金瓯路198号江门江海万达广场,10:00-22:00
广东,茂名,单点播控,三线,茂名市,茂名茂南万达,茂名茂南万达B,中庭,室内一楼中庭,29.44*10.88,250.0,,15.0,120.0,1,13.0,20000.0,,广东省茂名市茂南区东粤中路1号大院,10:00-22:00
广东,茂名,单点播控,三线,茂名市,茂名化州万达,茂名化州万达,中庭,室内一楼中庭,7.5m*3.5m,26.25,,15.0,120.0,1,18.0,20000.0,,广东省茂名市化州市河西区金沙路,10:00-22:00
广东,茂名,单点播控,三线,茂名市,茂名电白万达,茂名电白万达(户外),户外,1、2号门外广场LED,9m*7m,63.0,,15.0,120.0,1,50.0,100000.0,,茂名市电白区迎宾大道中路66号,10:00-22:00
广东,茂名,单点播控,四线,电白,电白区商圈,茂名东汇城（南广场）,户外,户外,24*10,240.0,,15.0,100.0,1,28.0,100000.0,,茂名市电白区油城十路1号,10:00-22:00
广东,茂名,单点播控,四线,电白,电白区商圈,茂名东汇城（西南广场）,户外,户外,24*11,264.0,,15.0,100.0,1,28.0,100000.0,,茂名市电白区油城十路1号,10:00-22:00
广东,茂名,单点播控,四线,茂南,茂南商圈,茂名茂南万达,中庭,中庭,7.36*2.72,20.0,,15.0,120.0,1,23.0,50000.0,,广东省茂名市茂南区东粤路与双山九路交汇处,10:00-22:00
广东,清远,单点播控,三线,英德市,城市中轴线,清远英德合地广场,中庭,中庭,3.8*2,7.6,,30.0,70.0,4,20.0,,70000.0,清远市英德市和平中路45号,10:00-22:00
广东,清远,单点播控,三线,清远市,清远清城万达商圈,清远清城万达X(户外),户外,2号门外广场肯德基上方,14m*7.6m,107.48,,15.0,120.0,1,30.0,60000.0,,清远市清城区湖西路89号万达广场,10:00-22:00
广东,汕头,单点播控,三线,龙湖,合胜商圈,汕头泰安合胜广场,中庭,中庭观光梯,8.5*15,127.5,,15.0,120.0,1,28.0,60000.0,,汕头市龙湖区黄河路与庐山路交叉口西北角,10:00-22:30
广东,汕头,单点播控,三线,龙湖,龙湖区核心商圈,汕头苏宁,中庭,中庭,3*7,21.0,,15.0,120.0,4,30.0,200000.0,,汕头市龙湖区长平路90号,10:00-22:00
广东,汕头,单点播控,三线,龙湖,新一城商圈,汕头合胜百货长江店A,中庭,二楼中庭,7*5,35.0,,15.0,120.0,1,29.0,40000.0,,汕头市龙湖区长江路23号长平新一城,10:00-23:00
广东,汕头,单点播控,三线,龙湖,新一城商圈,汕头合胜百货长江店B,中庭,五楼中庭,9*6,54.0,,15.0,120.0,1,29.0,40000.0,,汕头市龙湖区长江路23号长平新一城,10:00-23:00
广东,汕头,单点播控,三线,龙湖,新一城商圈,汕头合胜百货长江店C,户外,百货大门口,18*10,180.0,,15.0,120.0,1,29.0,100000.0,,汕头市龙湖区长江路23号长平新一城,8:00-22:00
广东,汕头,单点播控,三线,龙湖,中央核心区,汕头万象城,中庭,冰场中庭,6*3.75,22.5,,15.0,120.0,2,56.0,100000.0,,汕头市龙湖区长平路95号,10:00-22:00
广东,汕头,单点播控,三线,金平,汕头万达商圈,汕头金平万达广场X(户外),户外,外墙LED,15m*8m,120.0,,15.0,120.0,1,17.0,30000.0,,"广东省汕头市金平区潮汕路61号
汕头金平万达广场",10:00-22:00
广东,汕头,单点播控,三线,潮南,峡山商圈,汕头合胜广场潮南店,户外,正门,12.48*8.64,107.83,,15.0,120.0,1,26.0,70000.0,,汕头市潮南区峡山路段123号香域广场7栋1~5楼,10:00-22:00
广东,汕尾,单点播控,四线,海陆丰地区,海陆丰商圈,汕尾海丰大润发广场,户外,户外,11*4.5,49.56,,15.0,120.0,4,22.0,40000.0,,汕尾市红城大道海珍酒店左侧,"10:15-13:30
16:10-23:00"
广东,汕尾,单点播控,四线,海陆丰地区,海陆丰商圈,汕尾海丰蓝天广场,户外,户外,17*9,153.0,,15.0,120.0,4,22.0,80000.0,,汕尾市海丰县红城大道西333号,"7:40-9:20
11:30-14:50
16:30-22:45"
广东,汕尾,单点播控,四线,汕尾市城区,核心商圈,汕尾信利城市广场A,户外,户外,18*8,144.0,,15.0,120.0,4,22.0,80000.0,,汕尾市城区香洲街道园林社区汕尾大道220号,"10:00-13:00
14:30-16:00
17:30-23:00"
广东,汕尾,单点播控,四线,汕尾市城区,核心商圈,汕尾信利城市广场B,中庭,中庭,5.5*2.5,13.75,,15.0,120.0,4,20.0,40000.0,,汕尾市城区香洲街道园林社区汕尾大道220号,10:00-23:00
广东,湛江,单点播控,三线,南门,金海湾商圈,湛江丽悦新天,户外,户外屏（南门）,19.2*10.8,207.0,,15.0,120.0,1,55.0,84000.0,,湛江市赤坎区观海北路18号,8:00-12:30/13:30-22:30
广东,湛江,单点播控,三线,赤坎,开发区商圈,湛江万达X(户外),户外,户外屏,12.54*7.392,92.7,,15.0,120.0,4,30.0,200000.0,,湛江市赤坎区开发区海滨大道中128号,10:00-22:00
广东,湛江,单点播控,三线,霞山,绿华商圈,湛江华都汇,室内,落地屏（中厅舞台屏）,8*4.5,36.0,,15.0,120.0,4,20.0,739200.0,,湛江市霞山区绿华路48号,10:00-22:00
广东,肇庆,单点播控,三线,鼎湖,鼎湖商圈,肇庆鼎湖万达广场3号门,户外,3号门外立面,14.78*11.42,168.83,,15.0,120.0,4,25.0,160000.0,,肇庆市鼎湖区桃园路12号,10:00-22:00
广东,肇庆,单点播控,三线,端州,CBD商圈,肇庆敏捷广场A,户外,东门上方,11.3*6.1,68.93,,15.0,120.0,4,31.0,120000.0,,肇庆市端州区信安大道与砚都大道交叉口西南侧,10:00-22:00
广东,肇庆,单点播控,三线,端州,CBD商圈,肇庆敏捷广场B,户外,正门上方,22.5*12.8,288.0,,15.0,120.0,4,31.0,120000.0,,肇庆市端州区信安大道与砚都大道交叉口西南侧,10:00-22:00
广东,肇庆,单点播控,三线,肇庆市,肇庆鼎湖万达,肇庆鼎湖万达X(户外),户外,1号门外广场肯德基上方,15m*10.75m,161.25,,15.0,120.0,1,14.0,30000.0,,广东省肇庆市鼎湖区桃园路东16号肇庆鼎湖万达广场,10:00-22:00
广东,肇庆,单点播控,百强县,四会,新城商圈,肇庆四会新城吾悦广场,中庭,中庭,7.3*2.7,19.7,,15.0,180.0,4,30.0,,150000.0,肇庆市四会新城商业大道与卫民路交界,10:00-22:00
广东,中山,单点播控,二线,东区,东城区,中山星河cococity,户外,正门入口,16*9,144.0,,15.0,120.0,4,28.0,160000.0,,中山市中山六路1号,10:00-22:00
广东,中山,单点播控,二线,西区,富华商圈,中山天悦城广场,户外,1号门外立面,22*11,242.0,,15.0,120.0,1,25.0,60000.0,,中山市西区富华道32号,10:00-22:00
广东,中山,单点播控,二线,小榄镇,新锐商圈,中山汇丰城,中庭,中庭太空舱,异形屏（路路通形状）,,,15.0,120.0,4,25.0,80000.0,,中山市小榄镇怡丰东路3号,10:00-22:00
广东,中山,单点播控,二线,港口镇,港口市场商圈,中山万民汇,室内,正门入口内,6.25*16,100.0,,15.0,120.0,1,25.0,87500.0,,中山市港口世纪东路2号,10:00-22:00
广东,中山,单点播控,二线,坦洲镇,坦洲镇购物商圈,中山优越城,中庭,中庭观光电梯,8.960*3.456,31.0,,15.0,120.0,4,36.0,100000.0,,中山市界狮南路店,10:00-20:00
广东,珠海,单点播控,二线,香洲,南湾商圈,珠海南屏华发商都A,户外,东LOGO塔LED屏（三面）,"大:16*9=144
中:11.5*9=103.5
小:7.5*9=67.9",315.0,,15.0,120.0,2,29.0,500000.0,,珠海市香洲区南屏镇华发社区珠海大道8号,10:00-22:00
广东,珠海,单点播控,二线,香洲,南湾商圈,珠海南屏华发商都B,户外,西LOGO塔LED屏,"大:16*9=144
中:11.5*9=103.5
小:7.5*9=67.9",315.0,,15.0,120.0,2,29.0,500000.0,,珠海市香洲区南屏镇华发社区珠海大道8号,10:00-22:00
广东,珠海,单点播控,二线,香洲,南湾商圈,珠海南屏华发商都C,户外,B馆墙体LED屏,16*7.5,120.0,,15.0,120.0,2,29.0,500000.0,,珠海市香洲区南屏镇华发社区珠海大道8号,10:00-22:00
广东,珠海,单点播控,二线,香洲,珠海香洲金发购物商圈,珠海金发购物中心,中庭,中庭双屏幕,6.9*2.7=18.63*2,37.26,,15.0,120.0,1,35.0,100000.0,,珠海市香洲区凤山街道梅溪社区梅界路237号(梅溪牌坊旅游区对面),10:00-22:00
广东,珠海,单点播控,二线,斗门区,珠海万达商圈,珠海斗门世荣万达广场(户外),户外,外墙LED,18560*8800mm,163.3,,15.0,120.0,1,16.0,60000.0,,珠海市斗门区井岸镇知行路118号,10:00-22:00
广东,揭阳市,单点播控,三线,榕城区,揭阳万达商圈,揭阳榕城万达X(户外),户外,外墙LED,"屏幕尺寸：15m宽*8m高
（横屏）",120.0,,15.0,120.0,1,23.0,60000.0,,榕城区临江南路揭阳万达广场,10:00-22:30
广东,梅州市,单点播控,四线,梅江区,梅州万达商圈,梅州梅江万达广场X(户外),户外,外墙LED,11.65*7.17,83.53,,15.0,120.0,1,35.0,60000.0,,广东省梅州市梅江区金燕大道109号梅州万达广场,10:00-22:00
四川,成都,数智播控,新一线,成华,火车东站商圈,成都凯德广场魅力城店,中庭,中庭（3号）,10*3.5,35.0,,15.0,,1,50.0,37800.0,50000.0,成都市成华区万科路9号,9:50-22:10
四川,成都,数智播控,新一线,成华,建设路商圈,成都SM城市广场2号门,中庭,出入口（2号门）,16*3,48.0,,15.0,,1,49.0,37800.0,50000.0,成都市成华区二环路东二段29号,9:50-22:10
四川,成都,数智播控,新一线,成华,李家沱商圈,成都财富又一城,中庭,中庭,14*4,56.0,,15.0,,1,34.0,30000.0,40000.0,成都市成华区府青路二段2号,9:50-22:10
四川,成都,数智播控,新一线,成华,龙潭寺商圈,成都上古天地星悦广场,中庭,中庭（1号）,12*7,84.0,,15.0,,1,27.0,30000.0,40000.0,成都市成华区龙潭路33号,9:50-22:10
四川,成都,数智播控,新一线,高新,高新区商圈,成都凯德广场新南店,通道,主通道,6*4,24.0,,15.0,,1,40.0,30000.0,40000.0,成都市高新区盛和一路99号,9:50-22:10
四川,成都,数智播控,新一线,青羊,中坝商圈,成都鹏瑞利青羊广场,中庭,中庭,22*3,66.0,,15.0,,1,48.0,37800.0,50000.0,成都市青羊区光华大道一段光华北三路55号,9:50-22:10
四川,成都,数智播控,新一线,双流,双楠商圈,成都城南优品道广场,中庭,中庭观光梯（3号）,10*10,100.0,,15.0,,1,35.0,37800.0,50000.0,成都市双流区双楠大道白衣上街177号,9:50-22:10
四川,成都,数智播控,新一线,武侯,高新区商圈,成都环球中心,中庭,9.10号观光梯,6*12,72.0,,15.0,,1,43.0,45000.0,60000.0,成都市武侯区天府大道北段1700号,9:50-22:10
四川,成都,数智播控,新一线,武侯,红牌楼商圈,成都大悦城,中庭,中庭（冬）,7.2*3.8,27.36,,15.0,,1,70.0,58800.0,78000.0,成都市武侯区大悦路518号,9:50-22:10
四川,成都,数智播控,新一线,武侯,天府新城商圈,成都锦城万达（原成都奥克斯广场）,中庭,中庭观光梯（东）,5.5*12,66.0,,15.0,,1,43.0,37800.0,50000.0,成都市武侯区锦城大道666号,9:50-22:10
四川,成都,数智播控,新一线,武侯,天府新城商圈,成都苏宁广场,中庭,中庭观光梯,5.5*10.5,57.75,,15.0,,1,40.0,37800.0,50000.0,成都市武侯区天府大道北段8号,9:50-22:10
